date,users,average_user,in_game
2007-01-31,269925.0,20365090.0,3948383.0
2007-02-01,269925.0,20365090.0,3948383.0
2007-02-02,269925.0,20365090.0,3948383.0
2007-02-03,269925.0,20365090.0,3948383.0
2007-02-04,269925.0,20365090.0,3948383.0
2007-02-05,324596.0,20365090.0,3948383.0
2007-02-06,323467.0,20365090.0,3948383.0
2007-02-07,323467.0,20365090.0,3948383.0
2007-02-08,323467.0,20365090.0,3948383.0
2007-02-09,323467.0,20365090.0,3948383.0
2007-02-10,342304.0,20365090.0,3948383.0
2007-02-11,342304.0,20365090.0,3948383.0
2007-02-12,342304.0,20365090.0,3948383.0
2007-02-13,342304.0,20365090.0,3948383.0
2007-02-14,342304.0,20365090.0,3948383.0
2007-02-15,342304.0,20365090.0,3948383.0
2007-02-16,342304.0,20365090.0,3948383.0
2007-02-17,342304.0,20365090.0,3948383.0
2007-02-18,333620.0,20365090.0,3948383.0
2007-02-19,333620.0,20365090.0,3948383.0
2007-02-20,311848.0,20365090.0,3948383.0
2007-02-21,311848.0,20365090.0,3948383.0
2007-02-22,311848.0,20365090.0,3948383.0
2007-02-23,311848.0,20365090.0,3948383.0
2007-02-24,311848.0,20365090.0,3948383.0
2007-02-25,311848.0,20365090.0,3948383.0
2007-02-26,311848.0,20365090.0,3948383.0
2007-02-27,346621.0,20365090.0,3948383.0
2007-02-28,346621.0,20365090.0,3948383.0
2007-03-01,346621.0,20365090.0,3948383.0
2007-03-02,304498.0,20365090.0,3948383.0
2007-03-03,304498.0,20365090.0,3948383.0
2007-03-04,304498.0,20365090.0,3948383.0
2007-03-05,304498.0,20365090.0,3948383.0
2007-03-06,304498.0,20365090.0,3948383.0
2007-03-07,304498.0,20365090.0,3948383.0
2007-03-08,314996.0,20365090.0,3948383.0
2007-03-09,314996.0,20365090.0,3948383.0
2007-03-10,346969.0,20365090.0,3948383.0
2007-03-11,346969.0,20365090.0,3948383.0
2007-03-12,346969.0,20365090.0,3948383.0
2007-03-13,346969.0,20365090.0,3948383.0
2007-03-14,346969.0,20365090.0,3948383.0
2007-03-15,346969.0,20365090.0,3948383.0
2007-03-16,302186.0,20365090.0,3948383.0
2007-03-17,302186.0,20365090.0,3948383.0
2007-03-18,302186.0,20365090.0,3948383.0
2007-03-19,302186.0,20365090.0,3948383.0
2007-03-20,302186.0,20365090.0,3948383.0
2007-03-21,302186.0,20365090.0,3948383.0
2007-03-22,302186.0,20365090.0,3948383.0
2007-03-23,302186.0,20365090.0,3948383.0
2007-03-24,357503.0,20365090.0,3948383.0
2007-03-25,357503.0,20365090.0,3948383.0
2007-03-26,357503.0,20365090.0,3948383.0
2007-03-27,357503.0,20365090.0,3948383.0
2007-03-28,357503.0,20365090.0,3948383.0
2007-03-29,357503.0,20365090.0,3948383.0
2007-03-30,357503.0,20365090.0,3948383.0
2007-03-31,357503.0,20365090.0,3948383.0
2007-04-01,357503.0,20365090.0,3948383.0
2007-04-02,357503.0,20365090.0,3948383.0
2007-04-03,357503.0,20365090.0,3948383.0
2007-04-04,357503.0,20365090.0,3948383.0
2007-04-05,357503.0,20365090.0,3948383.0
2007-04-06,357503.0,20365090.0,3948383.0
2007-04-07,357503.0,20365090.0,3948383.0
2007-04-08,365072.0,20365090.0,3948383.0
2007-04-09,365072.0,20365090.0,3948383.0
2007-04-10,365072.0,20365090.0,3948383.0
2007-04-11,365072.0,20365090.0,3948383.0
2007-04-12,365072.0,20365090.0,3948383.0
2007-04-13,365072.0,20365090.0,3948383.0
2007-04-14,365072.0,20365090.0,3948383.0
2007-04-15,365072.0,20365090.0,3948383.0
2007-04-16,365072.0,20365090.0,3948383.0
2007-04-17,365072.0,20365090.0,3948383.0
2007-04-18,365072.0,20365090.0,3948383.0
2007-04-19,365072.0,20365090.0,3948383.0
2007-04-20,365072.0,20365090.0,3948383.0
2007-04-21,365072.0,20365090.0,3948383.0
2007-04-22,365072.0,20365090.0,3948383.0
2007-04-23,365072.0,20365090.0,3948383.0
2007-04-24,365072.0,20365090.0,3948383.0
2007-04-25,365072.0,20365090.0,3948383.0
2007-04-26,365072.0,20365090.0,3948383.0
2007-04-27,365072.0,20365090.0,3948383.0
2007-04-28,365072.0,20365090.0,3948383.0
2007-04-29,365072.0,20365090.0,3948383.0
2007-04-30,337132.0,20365090.0,3948383.0
2007-05-01,337132.0,20365090.0,3948383.0
2007-05-02,337132.0,20365090.0,3948383.0
2007-05-03,337132.0,20365090.0,3948383.0
2007-05-04,337132.0,20365090.0,3948383.0
2007-05-05,337132.0,20365090.0,3948383.0
2007-05-06,337132.0,20365090.0,3948383.0
2007-05-07,337132.0,20365090.0,3948383.0
2007-05-08,337132.0,20365090.0,3948383.0
2007-05-09,312768.0,20365090.0,3948383.0
2007-05-10,312768.0,20365090.0,3948383.0
2007-05-11,312768.0,20365090.0,3948383.0
2007-05-12,312768.0,20365090.0,3948383.0
2007-05-13,312768.0,20365090.0,3948383.0
2007-05-14,312768.0,20365090.0,3948383.0
2007-05-15,312768.0,20365090.0,3948383.0
2007-05-16,312768.0,20365090.0,3948383.0
2007-05-17,321147.0,20365090.0,3948383.0
2007-05-18,321147.0,20365090.0,3948383.0
2007-05-19,345727.0,20365090.0,3948383.0
2007-05-20,345727.0,20365090.0,3948383.0
2007-05-21,345727.0,20365090.0,3948383.0
2007-05-22,333005.0,20365090.0,3948383.0
2007-05-23,333005.0,20365090.0,3948383.0
2007-05-24,333005.0,20365090.0,3948383.0
2007-05-25,333005.0,20365090.0,3948383.0
2007-05-26,333005.0,20365090.0,3948383.0
2007-05-27,333005.0,20365090.0,3948383.0
2007-05-28,333005.0,20365090.0,3948383.0
2007-05-29,333005.0,20365090.0,3948383.0
2007-05-30,333005.0,20365090.0,3948383.0
2007-05-31,333005.0,20365090.0,3948383.0
2007-06-01,333005.0,20365090.0,3948383.0
2007-06-02,352849.0,20365090.0,3948383.0
2007-06-03,352849.0,20365090.0,3948383.0
2007-06-04,352849.0,20365090.0,3948383.0
2007-06-05,352849.0,20365090.0,3948383.0
2007-06-06,352849.0,20365090.0,3948383.0
2007-06-07,352849.0,20365090.0,3948383.0
2007-06-08,352849.0,20365090.0,3948383.0
2007-06-09,352849.0,20365090.0,3948383.0
2007-06-10,352849.0,20365090.0,3948383.0
2007-06-11,352849.0,20365090.0,3948383.0
2007-06-12,352849.0,20365090.0,3948383.0
2007-06-13,319964.0,20365090.0,3948383.0
2007-06-14,319964.0,20365090.0,3948383.0
2007-06-15,319964.0,20365090.0,3948383.0
2007-06-16,319964.0,20365090.0,3948383.0
2007-06-17,319964.0,20365090.0,3948383.0
2007-06-18,319964.0,20365090.0,3948383.0
2007-06-19,319964.0,20365090.0,3948383.0
2007-06-20,319964.0,20365090.0,3948383.0
2007-06-21,319964.0,20365090.0,3948383.0
2007-06-22,319964.0,20365090.0,3948383.0
2007-06-23,319964.0,20365090.0,3948383.0
2007-06-24,365181.0,20365090.0,3948383.0
2007-06-25,365181.0,20365090.0,3948383.0
2007-06-26,365181.0,20365090.0,3948383.0
2007-06-27,365181.0,20365090.0,3948383.0
2007-06-28,365181.0,20365090.0,3948383.0
2007-06-29,365181.0,20365090.0,3948383.0
2007-06-30,352392.0,20365090.0,3948383.0
2007-07-01,355354.0,20365090.0,3948383.0
2007-07-02,355354.0,20365090.0,3948383.0
2007-07-03,355354.0,20365090.0,3948383.0
2007-07-04,347965.0,20365090.0,3948383.0
2007-07-05,347965.0,20365090.0,3948383.0
2007-07-06,347965.0,20365090.0,3948383.0
2007-07-07,347965.0,20365090.0,3948383.0
2007-07-08,347965.0,20365090.0,3948383.0
2007-07-09,347965.0,20365090.0,3948383.0
2007-07-10,347965.0,20365090.0,3948383.0
2007-07-11,347965.0,20365090.0,3948383.0
2007-07-12,347965.0,20365090.0,3948383.0
2007-07-13,343186.0,20365090.0,3948383.0
2007-07-14,343186.0,20365090.0,3948383.0
2007-07-15,348903.0,20365090.0,3948383.0
2007-07-16,348903.0,20365090.0,3948383.0
2007-07-17,348903.0,20365090.0,3948383.0
2007-07-18,348903.0,20365090.0,3948383.0
2007-07-19,348903.0,20365090.0,3948383.0
2007-07-20,348903.0,20365090.0,3948383.0
2007-07-21,348903.0,20365090.0,3948383.0
2007-07-22,348903.0,20365090.0,3948383.0
2007-07-23,348903.0,20365090.0,3948383.0
2007-07-24,348903.0,20365090.0,3948383.0
2007-07-25,348903.0,20365090.0,3948383.0
2007-07-26,348903.0,20365090.0,3948383.0
2007-07-27,348903.0,20365090.0,3948383.0
2007-07-28,348903.0,20365090.0,3948383.0
2007-07-29,348903.0,20365090.0,3948383.0
2007-07-30,348903.0,20365090.0,3948383.0
2007-07-31,348903.0,20365090.0,3948383.0
2007-08-01,348903.0,20365090.0,3948383.0
2007-08-02,348903.0,20365090.0,3948383.0
2007-08-03,348903.0,20365090.0,3948383.0
2007-08-04,348903.0,20365090.0,3948383.0
2007-08-05,348903.0,20365090.0,3948383.0
2007-08-06,348903.0,20365090.0,3948383.0
2007-08-07,348903.0,20365090.0,3948383.0
2007-08-08,352945.0,20365090.0,3948383.0
2007-08-09,364284.0,20365090.0,3948383.0
2007-08-10,364284.0,20365090.0,3948383.0
2007-08-11,379546.0,20365090.0,3948383.0
2007-08-12,379546.0,20365090.0,3948383.0
2007-08-13,379546.0,20365090.0,3948383.0
2007-08-14,379546.0,20365090.0,3948383.0
2007-08-15,379546.0,20365090.0,3948383.0
2007-08-16,379546.0,20365090.0,3948383.0
2007-08-17,379546.0,20365090.0,3948383.0
2007-08-18,384225.0,20365090.0,3948383.0
2007-08-19,380304.0,20365090.0,3948383.0
2007-08-20,377175.0,20365090.0,3948383.0
2007-08-21,377175.0,20365090.0,3948383.0
2007-08-22,377175.0,20365090.0,3948383.0
2007-08-23,377175.0,20365090.0,3948383.0
2007-08-24,377175.0,20365090.0,3948383.0
2007-08-25,397935.0,20365090.0,3948383.0
2007-08-26,397935.0,20365090.0,3948383.0
2007-08-27,397935.0,20365090.0,3948383.0
2007-08-28,397935.0,20365090.0,3948383.0
2007-08-29,397935.0,20365090.0,3948383.0
2007-08-30,397935.0,20365090.0,3948383.0
2007-08-31,397935.0,20365090.0,3948383.0
2007-09-01,397935.0,20365090.0,3948383.0
2007-09-02,397935.0,20365090.0,3948383.0
2007-09-03,397935.0,20365090.0,3948383.0
2007-09-04,397935.0,20365090.0,3948383.0
2007-09-05,397935.0,20365090.0,3948383.0
2007-09-06,397935.0,20365090.0,3948383.0
2007-09-07,397935.0,20365090.0,3948383.0
2007-09-08,397935.0,20365090.0,3948383.0
2007-09-09,397935.0,20365090.0,3948383.0
2007-09-10,434981.0,20365090.0,3948383.0
2007-09-11,418015.0,20365090.0,3948383.0
2007-09-12,365991.0,20365090.0,3948383.0
2007-09-13,360084.0,20365090.0,3948383.0
2007-09-14,360084.0,20365090.0,3948383.0
2007-09-15,418363.0,20365090.0,3948383.0
2007-09-16,441607.0,20365090.0,3948383.0
2007-09-17,425034.0,20365090.0,3948383.0
2007-09-18,378354.0,20365090.0,3948383.0
2007-09-19,378354.0,20365090.0,3948383.0
2007-09-20,378354.0,20365090.0,3948383.0
2007-09-21,379009.0,20365090.0,3948383.0
2007-09-22,423174.0,20365090.0,3948383.0
2007-09-23,423174.0,20365090.0,3948383.0
2007-09-24,423174.0,20365090.0,3948383.0
2007-09-25,415139.0,20365090.0,3948383.0
2007-09-26,381658.0,20365090.0,3948383.0
2007-09-27,381658.0,20365090.0,3948383.0
2007-09-28,418302.0,20365090.0,3948383.0
2007-09-29,455131.0,20365090.0,3948383.0
2007-09-30,462835.0,20365090.0,3948383.0
2007-10-01,462835.0,20365090.0,3948383.0
2007-10-02,462835.0,20365090.0,3948383.0
2007-10-03,400263.0,20365090.0,3948383.0
2007-10-04,415687.0,20365090.0,3948383.0
2007-10-05,421052.0,20365090.0,3948383.0
2007-10-06,421052.0,20365090.0,3948383.0
2007-10-07,421052.0,20365090.0,3948383.0
2007-10-08,466195.0,20365090.0,3948383.0
2007-10-09,435418.0,20365090.0,3948383.0
2007-10-10,385142.0,20365090.0,3948383.0
2007-10-11,394313.0,20365090.0,3948383.0
2007-10-12,394313.0,20365090.0,3948383.0
2007-10-13,394313.0,20365090.0,3948383.0
2007-10-14,394313.0,20365090.0,3948383.0
2007-10-15,454816.0,20365090.0,3948383.0
2007-10-16,451927.0,20365090.0,3948383.0
2007-10-17,451927.0,20365090.0,3948383.0
2007-10-18,451927.0,20365090.0,3948383.0
2007-10-19,451927.0,20365090.0,3948383.0
2007-10-20,501225.0,20365090.0,3948383.0
2007-10-21,501225.0,20365090.0,3948383.0
2007-10-22,501225.0,20365090.0,3948383.0
2007-10-23,501225.0,20365090.0,3948383.0
2007-10-24,501225.0,20365090.0,3948383.0
2007-10-25,501225.0,20365090.0,3948383.0
2007-10-26,501225.0,20365090.0,3948383.0
2007-10-27,565369.0,20365090.0,3948383.0
2007-10-28,565369.0,20365090.0,3948383.0
2007-10-29,565369.0,20365090.0,3948383.0
2007-10-30,565369.0,20365090.0,3948383.0
2007-10-31,565369.0,20365090.0,3948383.0
2007-11-01,565369.0,20365090.0,3948383.0
2007-11-02,471691.0,20365090.0,3948383.0
2007-11-03,471691.0,20365090.0,3948383.0
2007-11-04,471691.0,20365090.0,3948383.0
2007-11-05,471691.0,20365090.0,3948383.0
2007-11-06,471691.0,20365090.0,3948383.0
2007-11-07,471691.0,20365090.0,3948383.0
2007-11-08,471691.0,20365090.0,3948383.0
2007-11-09,471691.0,20365090.0,3948383.0
2007-11-10,471691.0,20365090.0,3948383.0
2007-11-11,471691.0,20365090.0,3948383.0
2007-11-12,471691.0,20365090.0,3948383.0
2007-11-13,471691.0,20365090.0,3948383.0
2007-11-14,471691.0,20365090.0,3948383.0
2007-11-15,471691.0,20365090.0,3948383.0
2007-11-16,471691.0,20365090.0,3948383.0
2007-11-17,471691.0,20365090.0,3948383.0
2007-11-18,471691.0,20365090.0,3948383.0
2007-11-19,471691.0,20365090.0,3948383.0
2007-11-20,471691.0,20365090.0,3948383.0
2007-11-21,471691.0,20365090.0,3948383.0
2007-11-22,471691.0,20365090.0,3948383.0
2007-11-23,471691.0,20365090.0,3948383.0
2007-11-24,471691.0,20365090.0,3948383.0
2007-11-25,471691.0,20365090.0,3948383.0
2007-11-26,471691.0,20365090.0,3948383.0
2007-11-27,471691.0,20365090.0,3948383.0
2007-11-28,471691.0,20365090.0,3948383.0
2007-11-29,471691.0,20365090.0,3948383.0
2007-11-30,471691.0,20365090.0,3948383.0
2007-12-01,433817.0,20365090.0,3948383.0
2007-12-02,433817.0,20365090.0,3948383.0
2007-12-03,433817.0,20365090.0,3948383.0
2007-12-04,433817.0,20365090.0,3948383.0
2007-12-05,397940.0,20365090.0,3948383.0
2007-12-06,397940.0,20365090.0,3948383.0
2007-12-07,397940.0,20365090.0,3948383.0
2007-12-08,455251.0,20365090.0,3948383.0
2007-12-09,455251.0,20365090.0,3948383.0
2007-12-10,483835.0,20365090.0,3948383.0
2007-12-11,483835.0,20365090.0,3948383.0
2007-12-12,483835.0,20365090.0,3948383.0
2007-12-13,404279.0,20365090.0,3948383.0
2007-12-14,404279.0,20365090.0,3948383.0
2007-12-15,404279.0,20365090.0,3948383.0
2007-12-16,404279.0,20365090.0,3948383.0
2007-12-17,448123.0,20365090.0,3948383.0
2007-12-18,412100.0,20365090.0,3948383.0
2007-12-19,412100.0,20365090.0,3948383.0
2007-12-20,412100.0,20365090.0,3948383.0
2007-12-21,485038.0,20365090.0,3948383.0
2007-12-22,485038.0,20365090.0,3948383.0
2007-12-23,485038.0,20365090.0,3948383.0
2007-12-24,494031.0,20365090.0,3948383.0
2007-12-25,468095.0,20365090.0,3948383.0
2007-12-26,468095.0,20365090.0,3948383.0
2007-12-27,468095.0,20365090.0,3948383.0
2007-12-28,468095.0,20365090.0,3948383.0
2007-12-29,483390.0,20365090.0,3948383.0
2007-12-30,495177.0,20365090.0,3948383.0
2007-12-31,495177.0,20365090.0,3948383.0
2008-01-01,495177.0,20365090.0,3948383.0
2008-01-02,486531.0,20365090.0,3948383.0
2008-01-03,486531.0,20365090.0,3948383.0
2008-01-04,486531.0,20365090.0,3948383.0
2008-01-05,489597.0,20365090.0,3948383.0
2008-01-06,489597.0,20365090.0,3948383.0
2008-01-07,489597.0,20365090.0,3948383.0
2008-01-08,489597.0,20365090.0,3948383.0
2008-01-09,413166.0,20365090.0,3948383.0
2008-01-10,413166.0,20365090.0,3948383.0
2008-01-11,453502.0,20365090.0,3948383.0
2008-01-12,453502.0,20365090.0,3948383.0
2008-01-13,453502.0,20365090.0,3948383.0
2008-01-14,489344.0,20365090.0,3948383.0
2008-01-15,489344.0,20365090.0,3948383.0
2008-01-16,489344.0,20365090.0,3948383.0
2008-01-17,489344.0,20365090.0,3948383.0
2008-01-18,413831.0,20365090.0,3948383.0
2008-01-19,413831.0,20365090.0,3948383.0
2008-01-20,413831.0,20365090.0,3948383.0
2008-01-21,413831.0,20365090.0,3948383.0
2008-01-22,479358.0,20365090.0,3948383.0
2008-01-23,479358.0,20365090.0,3948383.0
2008-01-24,430100.0,20365090.0,3948383.0
2008-01-25,430100.0,20365090.0,3948383.0
2008-01-26,430100.0,20365090.0,3948383.0
2008-01-27,430100.0,20365090.0,3948383.0
2008-01-28,430100.0,20365090.0,3948383.0
2008-01-29,1261619.0,20365090.0,3948383.0
2008-01-30,1261619.0,20365090.0,3948383.0
2008-01-31,1273794.0,20365090.0,3948383.0
2008-02-01,1273794.0,20365090.0,3948383.0
2008-02-02,1240075.0,20365090.0,3948383.0
2008-02-03,1240075.0,20365090.0,3948383.0
2008-02-04,1240075.0,20365090.0,3948383.0
2008-02-05,1240075.0,20365090.0,3948383.0
2008-02-06,1260030.0,20365090.0,3948383.0
2008-02-07,1260165.0,20365090.0,3948383.0
2008-02-08,1260165.0,20365090.0,3948383.0
2008-02-09,1260165.0,20365090.0,3948383.0
2008-02-10,1260165.0,20365090.0,3948383.0
2008-02-11,1376187.0,20365090.0,3948383.0
2008-02-12,1376187.0,20365090.0,3948383.0
2008-02-13,1376187.0,20365090.0,3948383.0
2008-02-14,1265108.0,20365090.0,3948383.0
2008-02-15,1214487.0,20365090.0,3948383.0
2008-02-16,1214487.0,20365090.0,3948383.0
2008-02-17,1214487.0,20365090.0,3948383.0
2008-02-18,1214487.0,20365090.0,3948383.0
2008-02-19,1214487.0,20365090.0,3948383.0
2008-02-20,1328450.0,20365090.0,3948383.0
2008-02-21,1328450.0,20365090.0,3948383.0
2008-02-22,1258956.0,20365090.0,3948383.0
2008-02-23,1258956.0,20365090.0,3948383.0
2008-02-24,1258956.0,20365090.0,3948383.0
2008-02-25,1382788.0,20365090.0,3948383.0
2008-02-26,1382788.0,20365090.0,3948383.0
2008-02-27,1382788.0,20365090.0,3948383.0
2008-02-28,1382788.0,20365090.0,3948383.0
2008-02-29,1382788.0,20365090.0,3948383.0
2008-03-01,1382788.0,20365090.0,3948383.0
2008-03-02,1299029.0,20365090.0,3948383.0
2008-03-03,1299029.0,20365090.0,3948383.0
2008-03-04,1299029.0,20365090.0,3948383.0
2008-03-05,1299029.0,20365090.0,3948383.0
2008-03-06,1299029.0,20365090.0,3948383.0
2008-03-07,1299029.0,20365090.0,3948383.0
2008-03-08,1265404.0,20365090.0,3948383.0
2008-03-09,1265404.0,20365090.0,3948383.0
2008-03-10,1398421.0,20365090.0,3948383.0
2008-03-11,1398421.0,20365090.0,3948383.0
2008-03-12,1296942.0,20365090.0,3948383.0
2008-03-13,1296942.0,20365090.0,3948383.0
2008-03-14,1296942.0,20365090.0,3948383.0
2008-03-15,1296942.0,20365090.0,3948383.0
2008-03-16,1296942.0,20365090.0,3948383.0
2008-03-17,1296942.0,20365090.0,3948383.0
2008-03-18,1376522.0,20365090.0,3948383.0
2008-03-19,1376522.0,20365090.0,3948383.0
2008-03-20,1376522.0,20365090.0,3948383.0
2008-03-21,1266532.0,20365090.0,3948383.0
2008-03-22,1273932.0,20365090.0,3948383.0
2008-03-23,1273932.0,20365090.0,3948383.0
2008-03-24,1273932.0,20365090.0,3948383.0
2008-03-25,1336567.0,20365090.0,3948383.0
2008-03-26,1336567.0,20365090.0,3948383.0
2008-03-27,1336567.0,20365090.0,3948383.0
2008-03-28,1336567.0,20365090.0,3948383.0
2008-03-29,1336567.0,20365090.0,3948383.0
2008-03-30,1284116.0,20365090.0,3948383.0
2008-03-31,1284116.0,20365090.0,3948383.0
2008-04-01,1284116.0,20365090.0,3948383.0
2008-04-02,1284116.0,20365090.0,3948383.0
2008-04-03,1284116.0,20365090.0,3948383.0
2008-04-04,1222491.0,20365090.0,3948383.0
2008-04-05,1222491.0,20365090.0,3948383.0
2008-04-06,1270355.0,20365090.0,3948383.0
2008-04-07,1270355.0,20365090.0,3948383.0
2008-04-08,1360756.0,20365090.0,3948383.0
2008-04-09,1360756.0,20365090.0,3948383.0
2008-04-10,1360756.0,20365090.0,3948383.0
2008-04-11,1214673.0,20365090.0,3948383.0
2008-04-12,1214673.0,20365090.0,3948383.0
2008-04-13,1214673.0,20365090.0,3948383.0
2008-04-14,1333190.0,20365090.0,3948383.0
2008-04-15,1333190.0,20365090.0,3948383.0
2008-04-16,1333190.0,20365090.0,3948383.0
2008-04-17,1333190.0,20365090.0,3948383.0
2008-04-18,1228281.0,20365090.0,3948383.0
2008-04-19,1228281.0,20365090.0,3948383.0
2008-04-20,1228281.0,20365090.0,3948383.0
2008-04-21,1228281.0,20365090.0,3948383.0
2008-04-22,1249145.0,20365090.0,3948383.0
2008-04-23,1249145.0,20365090.0,3948383.0
2008-04-24,1249145.0,20365090.0,3948383.0
2008-04-25,1249145.0,20365090.0,3948383.0
2008-04-26,1249145.0,20365090.0,3948383.0
2008-04-27,1249145.0,20365090.0,3948383.0
2008-04-28,1249145.0,20365090.0,3948383.0
2008-04-29,1249145.0,20365090.0,3948383.0
2008-04-30,1240097.0,20365090.0,3948383.0
2008-05-01,1240097.0,20365090.0,3948383.0
2008-05-02,1240097.0,20365090.0,3948383.0
2008-05-03,1240097.0,20365090.0,3948383.0
2008-05-04,1240097.0,20365090.0,3948383.0
2008-05-05,1240097.0,20365090.0,3948383.0
2008-05-06,1310558.0,20365090.0,3948383.0
2008-05-07,1310558.0,20365090.0,3948383.0
2008-05-08,1310558.0,20365090.0,3948383.0
2008-05-09,1310558.0,20365090.0,3948383.0
2008-05-10,1310558.0,20365090.0,3948383.0
2008-05-11,1310558.0,20365090.0,3948383.0
2008-05-12,1310558.0,20365090.0,3948383.0
2008-05-13,1310558.0,20365090.0,3948383.0
2008-05-14,1310558.0,20365090.0,3948383.0
2008-05-15,1310558.0,20365090.0,3948383.0
2008-05-16,1310558.0,20365090.0,3948383.0
2008-05-17,1310558.0,20365090.0,3948383.0
2008-05-18,1310558.0,20365090.0,3948383.0
2008-05-19,1310558.0,20365090.0,3948383.0
2008-05-20,1310558.0,20365090.0,3948383.0
2008-05-21,1310558.0,20365090.0,3948383.0
2008-05-22,1310558.0,20365090.0,3948383.0
2008-05-23,1159201.0,20365090.0,3948383.0
2008-05-24,1159201.0,20365090.0,3948383.0
2008-05-25,1159979.0,20365090.0,3948383.0
2008-05-26,1159979.0,20365090.0,3948383.0
2008-05-27,1159979.0,20365090.0,3948383.0
2008-05-28,1159979.0,20365090.0,3948383.0
2008-05-29,1159979.0,20365090.0,3948383.0
2008-05-30,1147289.0,20365090.0,3948383.0
2008-05-31,1147289.0,20365090.0,3948383.0
2008-06-01,1147289.0,20365090.0,3948383.0
2008-06-02,1147289.0,20365090.0,3948383.0
2008-06-03,1147289.0,20365090.0,3948383.0
2008-06-04,1147289.0,20365090.0,3948383.0
2008-06-05,1147289.0,20365090.0,3948383.0
2008-06-06,1190772.0,20365090.0,3948383.0
2008-06-07,1190772.0,20365090.0,3948383.0
2008-06-08,1190772.0,20365090.0,3948383.0
2008-06-09,1190772.0,20365090.0,3948383.0
2008-06-10,1190772.0,20365090.0,3948383.0
2008-06-11,1172786.0,20365090.0,3948383.0
2008-06-12,1172786.0,20365090.0,3948383.0
2008-06-13,1172786.0,20365090.0,3948383.0
2008-06-14,1172786.0,20365090.0,3948383.0
2008-06-15,1172786.0,20365090.0,3948383.0
2008-06-16,1172786.0,20365090.0,3948383.0
2008-06-17,1255014.0,20365090.0,3948383.0
2008-06-18,1255014.0,20365090.0,3948383.0
2008-06-19,1255014.0,20365090.0,3948383.0
2008-06-20,1255014.0,20365090.0,3948383.0
2008-06-21,1117784.0,20365090.0,3948383.0
2008-06-22,1117784.0,20365090.0,3948383.0
2008-06-23,1117784.0,20365090.0,3948383.0
2008-06-24,1117784.0,20365090.0,3948383.0
2008-06-25,1117784.0,20365090.0,3948383.0
2008-06-26,1117784.0,20365090.0,3948383.0
2008-06-27,1117784.0,20365090.0,3948383.0
2008-06-28,1117784.0,20365090.0,3948383.0
2008-06-29,1117784.0,20365090.0,3948383.0
2008-06-30,1117784.0,20365090.0,3948383.0
2008-07-01,1195702.0,20365090.0,3948383.0
2008-07-02,1195719.0,20365090.0,3948383.0
2008-07-03,1142616.0,20365090.0,3948383.0
2008-07-04,1142716.0,20365090.0,3948383.0
2008-07-05,1142671.0,20365090.0,3948383.0
2008-07-06,1136434.0,20365090.0,3948383.0
2008-07-07,1192013.0,20365090.0,3948383.0
2008-07-08,1192013.0,20365090.0,3948383.0
2008-07-09,1186947.0,20365090.0,3948383.0
2008-07-10,1156009.0,20365090.0,3948383.0
2008-07-11,1124115.0,20365090.0,3948383.0
2008-07-12,1124482.0,20365090.0,3948383.0
2008-07-13,1081999.0,20365090.0,3948383.0
2008-07-14,1153785.0,20365090.0,3948383.0
2008-07-15,1147185.0,20365090.0,3948383.0
2008-07-16,1147185.0,20365090.0,3948383.0
2008-07-17,1140006.0,20365090.0,3948383.0
2008-07-18,1137465.0,20365090.0,3948383.0
2008-07-19,1088159.0,20365090.0,3948383.0
2008-07-20,1043682.0,20365090.0,3948383.0
2008-07-21,1139825.0,20365090.0,3948383.0
2008-07-22,1139787.0,20365090.0,3948383.0
2008-07-23,1112654.0,20365090.0,3948383.0
2008-07-24,1091897.0,20365090.0,3948383.0
2008-07-25,1091897.0,20365090.0,3948383.0
2008-07-26,1080691.0,20365090.0,3948383.0
2008-07-27,1024583.0,20365090.0,3948383.0
2008-07-28,1104148.0,20365090.0,3948383.0
2008-07-29,1104151.0,20365090.0,3948383.0
2008-07-30,1100647.0,20365090.0,3948383.0
2008-07-31,1100647.0,20365090.0,3948383.0
2008-08-01,1025229.0,20365090.0,3948383.0
2008-08-02,1039487.0,20365090.0,3948383.0
2008-08-03,1099024.0,20365090.0,3948383.0
2008-08-04,1100327.0,20365090.0,3948383.0
2008-08-05,1073347.0,20365090.0,3948383.0
2008-08-06,1081685.0,20365090.0,3948383.0
2008-08-07,1086755.0,20365090.0,3948383.0
2008-08-08,1086884.0,20365090.0,3948383.0
2008-08-09,1087046.0,20365090.0,3948383.0
2008-08-10,1156043.0,20365090.0,3948383.0
2008-08-11,1160034.0,20365090.0,3948383.0
2008-08-12,1156941.0,20365090.0,3948383.0
2008-08-13,1131578.0,20365090.0,3948383.0
2008-08-14,1110980.0,20365090.0,3948383.0
2008-08-15,1037838.0,20365090.0,3948383.0
2008-08-16,1087880.0,20365090.0,3948383.0
2008-08-17,1172085.0,20365090.0,3948383.0
2008-08-18,1175074.0,20365090.0,3948383.0
2008-08-19,1175050.0,20365090.0,3948383.0
2008-08-20,1157270.0,20365090.0,3948383.0
2008-08-21,1135024.0,20365090.0,3948383.0
2008-08-22,1149750.0,20365090.0,3948383.0
2008-08-23,1141605.0,20365090.0,3948383.0
2008-08-24,1243406.0,20365090.0,3948383.0
2008-08-25,1245083.0,20365090.0,3948383.0
2008-08-26,1238645.0,20365090.0,3948383.0
